case_id,state,source_evalid,fold,applied_level,field,hard_filter_in_b9,target_value,candidate_values_seen,candidate_plot_rows_before_filter,exclusion_count_for_field,why_included_or_descriptive,evidence_basis,final_authority_remains_open,compatibility_followup_candidate,notes
S21,VA,512301,A,LEVEL1,SUBPANEL,NO,2,1;2,287,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S21,VA,512301,A,LEVEL1,regional_manual,NO,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,287,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,NO,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,DESIGNCD,YES,xwalk=501|plot=501,xwalk=501|plot=501;xwalk=502|plot=502,1330,551,"Exact target match prevents mixing national/special design codes, including WA 501 versus 502.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,INTENSITY,YES,201,1;201;202;203;204,1330,820,"Exact target intensity removes non-base material when the target is base, and symmetrically matches other target intensity values.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,QA_production_class,YES,QA_STATUS=1|class=PRODUCTION,QA_STATUS=1|class=PRODUCTION;QA_STATUS=7|class=PRODUCTION,1330,0,Production versus non-production class is matched; QA codes 1 and 7 are both production.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,raw_DESIGNCD,YES,501,501;502,1330,551,Exact raw code is checked when both sides are recoverable so normalization cannot hide a design difference.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,repair_class,YES,R0,R0,1330,0,Exact repair identity preserves the frozen design-resolution path.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,special_nonfederal_augmentation_identity,YES,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,1330,0,Any separately explicit local exception would require the same target identity; none was separately recovered beyond design/intensity fields.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S22,WA,532301,A,LEVEL1,KINDCD,NO,2,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,MANUAL,NO,7.2,6;7.1;7.2;8;9;9.1;9.2;9.3;9.4,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,MEASYEAR,NO,2018,2013;2017;2018;2019;2020;2022;2023;2024;2025,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,NF_regional_flags,NO,NF_SAMPLE=1|NF_PLOT=MISSING|RSCD=26,NF_SAMPLE=0|NF_PLOT=MISSING|RSCD=26;NF_SAMPLE=1|NF_PLOT=1|RSCD=26;NF_SAMPLE=1|NF_PLOT=3|RSCD=26;NF_SAMPLE=1|NF_PLOT=MISSING|RSCD=26;NF_SAMPLE=MISSING|NF_PLOT=MISSING|RSCD=26,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,PLOT_STATUS_CD,NO,1,1;2;3,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,SAMP_METHOD_CD,NO,1,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,SUBPANEL,NO,2,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S22,WA,532301,A,LEVEL1,regional_manual,NO,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,NO,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,DESIGNCD,YES,xwalk=502|plot=502,xwalk=501|plot=501;xwalk=502|plot=502,1330,779,"Exact target match prevents mixing national/special design codes, including WA 501 versus 502.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,INTENSITY,YES,201,1;201;202;203;204,1330,820,"Exact target intensity removes non-base material when the target is base, and symmetrically matches other target intensity values.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,QA_production_class,YES,QA_STATUS=1|class=PRODUCTION,QA_STATUS=1|class=PRODUCTION;QA_STATUS=7|class=PRODUCTION,1330,0,Production versus non-production class is matched; QA codes 1 and 7 are both production.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,raw_DESIGNCD,YES,502,501;502,1330,779,Exact raw code is checked when both sides are recoverable so normalization cannot hide a design difference.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,repair_class,YES,R0,R0,1330,0,Exact repair identity preserves the frozen design-resolution path.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,special_nonfederal_augmentation_identity,YES,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,1330,0,Any separately explicit local exception would require the same target identity; none was separately recovered beyond design/intensity fields.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S23,WA,532301,A,LEVEL1,KINDCD,NO,2,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,MANUAL,NO,9.2,6;7.1;7.2;8;9;9.1;9.2;9.3;9.4,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,MEASYEAR,NO,2023,2013;2017;2018;2019;2020;2022;2023;2024;2025,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,NF_regional_flags,NO,NF_SAMPLE=0|NF_PLOT=MISSING|RSCD=26,NF_SAMPLE=0|NF_PLOT=MISSING|RSCD=26;NF_SAMPLE=1|NF_PLOT=1|RSCD=26;NF_SAMPLE=1|NF_PLOT=3|RSCD=26;NF_SAMPLE=1|NF_PLOT=MISSING|RSCD=26;NF_SAMPLE=MISSING|NF_PLOT=MISSING|RSCD=26,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,PLOT_STATUS_CD,NO,1,1;2;3,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,SAMP_METHOD_CD,NO,1,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,SUBPANEL,NO,1,1;2,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S23,WA,532301,A,LEVEL1,regional_manual,NO,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,1330,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,NO,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,DESIGNCD,YES,xwalk=502|plot=502,xwalk=501|plot=501;xwalk=502|plot=502,138,73,"Exact target match prevents mixing national/special design codes, including WA 501 versus 502.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,INTENSITY,YES,1,1,138,0,"Exact target intensity removes non-base material when the target is base, and symmetrically matches other target intensity values.",PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,QA_production_class,YES,QA_STATUS=1|class=PRODUCTION,QA_STATUS=1|class=PRODUCTION;QA_STATUS=7|class=PRODUCTION,138,0,Production versus non-production class is matched; QA codes 1 and 7 are both production.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,raw_DESIGNCD,YES,502,501;502,138,73,Exact raw code is checked when both sides are recoverable so normalization cannot hide a design difference.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,repair_class,YES,R0,R0,138,0,Exact repair identity preserves the frozen design-resolution path.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,special_nonfederal_augmentation_identity,YES,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,NO_SEPARATE_EXPLICIT_EXCEPTION_FLAG_RECOVERED,138,0,Any separately explicit local exception would require the same target identity; none was separately recovered beyond design/intensity fields.,PROJECT_SPECIFIC_CANDIDATE_USING_ACCEPTED_B7_B8_LOCAL_IDENTITIES,YES,NO,B9 filter is not represented as an official FIA exact grouping rule.
S24,WA,532301,A,LEVEL1,KINDCD,NO,2,1;2,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,MANUAL,NO,7.1,7.1;7.2;8;9;9.1;9.2;9.3;9.4,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,MEASYEAR,NO,2017,2017;2018;2019;2020;2022;2023;2024;2025,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,NF_regional_flags,NO,NF_SAMPLE=1|NF_PLOT=MISSING|RSCD=26,NF_SAMPLE=0|NF_PLOT=MISSING|RSCD=26;NF_SAMPLE=1|NF_PLOT=1|RSCD=26;NF_SAMPLE=1|NF_PLOT=3|RSCD=26;NF_SAMPLE=1|NF_PLOT=MISSING|RSCD=26,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,PLOT_STATUS_CD,NO,1,1;2,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,SAMP_METHOD_CD,NO,1,1;2,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,SUBPANEL,NO,2,1;2,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,YES,Variation is recorded for mainline review and is not silently promoted into a filter.
S24,WA,532301,A,LEVEL1,regional_manual,NO,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,NCRS=MISSING|NERS=MISSING|RMRS=MISSING,138,0,Descriptive inventory only under the frozen B9 task; not used to exclude material.,B9_TASK_EXPLICITLY_DESCRIPTIVE_OR_NOT_ENUMERATED_AS_HARD_FILTER,YES,NO,Variation is recorded for mainline review and is not silently promoted into a filter.
